1.43000000000000e+02,1.03100000000000e+02
1.44000000000000e+02,1.03800000000000e+02
1.45000000000000e+02,1.04500000000000e+02
1.46000000000000e+02,1.05200000000000e+02
1.47000000000000e+02,1.05900000000000e+02
1.48000000000000e+02,1.06600000000000e+02
1.49000000000000e+02,1.07300000000000e+02
1.50000000000000e+02,1.08000000000000e+02
1.51000000000000e+02,1.08700000000000e+02
1.52000000000000e+02,1.09400000000000e+02
1.53000000000000e+02,1.10100000000000e+02
1.54000000000000e+02,1.10800000000000e+02
1.55000000000000e+02,1.11500000000000e+02
1.56000000000000e+02,1.12200000000000e+02
1.57000000000000e+02,1.12900000000000e+02
1.58000000000000e+02,1.13600000000000e+02
1.59000000000000e+02,1.14300000000000e+02
1.60000000000000e+02,1.15000000000000e+02
1.61000000000000e+02,1.15700000000000e+02
1.62000000000000e+02,1.16400000000000e+02
1.63000000000000e+02,1.17100000000000e+02
1.64000000000000e+02,1.17800000000000e+02
1.65000000000000e+02,1.18500000000000e+02
1.66000000000000e+02,1.19200000000000e+02
1.67000000000000e+02,1.19900000000000e+02
1.68000000000000e+02,1.20600000000000e+02
1.69000000000000e+02,1.21300000000000e+02
1.70000000000000e+02,1.22000000000000e+02
1.71000000000000e+02,1.22700000000000e+02
1.72000000000000e+02,1.23400000000000e+02
1.73000000000000e+02,1.24100000000000e+02
1.74000000000000e+02,1.24800000000000e+02
1.75000000000000e+02,1.25500000000000e+02
1.76000000000000e+02,1.26200000000000e+02
1.77000000000000e+02,1.26900000000000e+02
1.78000000000000e+02,1.27600000000000e+02
1.79000000000000e+02,1.28300000000000e+02
1.80000000000000e+02,1.29000000000000e+02
1.81000000000000e+02,1.29700000000000e+02
1.82000000000000e+02,1.30400000000000e+02
1.83000000000000e+02,1.31100000000000e+02
1.84000000000000e+02,1.31800000000000e+02
1.85000000000000e+02,1.32500000000000e+02
1.86000000000000e+02,1.33200000000000e+02
1.87000000000000e+02,1.33900000000000e+02
1.88000000000000e+02,1.34600000000000e+02
1.89000000000000e+02,1.35300000000000e+02
1.90000000000000e+02,1.36000000000000e+02
1.91000000000000e+02,1.36700000000000e+02
1.92000000000000e+02,1.37400000000000e+02
1.93000000000000e+02,1.38100000000000e+02
1.94000000000000e+02,1.38800000000000e+02
1.95000000000000e+02,1.39500000000000e+02
1.96000000000000e+02,1.40200000000000e+02
1.97000000000000e+02,1.40900000000000e+02
1.98000000000000e+02,1.41600000000000e+02
1.99000000000000e+02,1.42300000000000e+02
2.00000000000000e+02,1.43000000000000e+02
2.01000000000000e+02,1.43700000000000e+02
2.02000000000000e+02,1.44400000000000e+02
2.03000000000000e+02,1.45100000000000e+02
2.04000000000000e+02,1.45800000000000e+02
2.05000000000000e+02,1.46500000000000e+02
2.06000000000000e+02,1.47200000000000e+02
2.07000000000000e+02,1.47900000000000e+02
2.08000000000000e+02,1.48600000000000e+02
2.09000000000000e+02,1.49300000000000e+02
2.10000000000000e+02,1.50000000000000e+02
2.11000000000000e+02,1.50700000000000e+02
2.12000000000000e+02,1.51400000000000e+02
2.13000000000000e+02,1.52100000000000e+02
2.14000000000000e+02,1.52800000000000e+02
2.15000000000000e+02,1.53500000000000e+02
2.16000000000000e+02,1.54200000000000e+02
2.17000000000000e+02,1.54900000000000e+02
2.18000000000000e+02,1.55600000000000e+02
2.19000000000000e+02,1.56300000000000e+02
2.20000000000000e+02,1.57000000000000e+02
2.21000000000000e+02,1.57700000000000e+02
2.22000000000000e+02,1.58400000000000e+02
2.23000000000000e+02,1.59100000000000e+02
2.24000000000000e+02,1.59800000000000e+02
2.25000000000000e+02,1.60500000000000e+02
2.26000000000000e+02,1.61200000000000e+02
2.27000000000000e+02,1.61900000000000e+02
2.28000000000000e+02,1.62600000000000e+02
2.29000000000000e+02,1.63300000000000e+02
2.30000000000000e+02,1.64000000000000e+02
2.31000000000000e+02,1.64700000000000e+02
2.32000000000000e+02,1.65400000000000e+02
2.33000000000000e+02,1.66100000000000e+02
2.34000000000000e+02,1.66800000000000e+02
2.35000000000000e+02,1.67500000000000e+02
2.36000000000000e+02,1.68200000000000e+02
2.37000000000000e+02,1.68900000000000e+02
2.38000000000000e+02,1.69600000000000e+02
2.39000000000000e+02,1.70300000000000e+02
2.40000000000000e+02,1.71000000000000e+02
2.41000000000000e+02,1.71700000000000e+02
2.42000000000000e+02,1.72400000000000e+02
2.43000000000000e+02,1.73100000000000e+02
2.44000000000000e+02,1.73800000000000e+02
2.45000000000000e+02,1.74500000000000e+02
2.46000000000000e+02,1.75200000000000e+02
2.47000000000000e+02,1.75900000000000e+02
2.48000000000000e+02,1.76600000000000e+02
2.49000000000000e+02,1.77300000000000e+02
2.50000000000000e+02,1.78000000000000e+02
2.51000000000000e+02,1.78700000000000e+02
2.52000000000000e+02,1.79400000000000e+02
2.53000000000000e+02,1.80100000000000e+02
2.54000000000000e+02,1.80800000000000e+02
2.55000000000000e+02,1.81500000000000e+02
2.56000000000000e+02,1.82200000000000e+02
2.57000000000000e+02,1.82900000000000e+02
2.58000000000000e+02,1.83600000000000e+02
2.59000000000000e+02,1.84300000000000e+02
2.60000000000000e+02,1.85000000000000e+02
2.61000000000000e+02,1.85700000000000e+02
2.62000000000000e+02,1.86400000000000e+02
2.63000000000000e+02,1.87100000000000e+02
2.64000000000000e+02,1.87800000000000e+02
2.65000000000000e+02,1.88500000000000e+02
2.66000000000000e+02,1.89200000000000e+02
2.67000000000000e+02,1.89900000000000e+02
2.68000000000000e+02,1.90600000000000e+02
2.69000000000000e+02,1.91300000000000e+02
2.70000000000000e+02,1.92000000000000e+02
2.71000000000000e+02,1.92700000000000e+02
2.72000000000000e+02,1.93400000000000e+02
2.73000000000000e+02,1.94100000000000e+02
2.74000000000000e+02,1.94800000000000e+02
2.75000000000000e+02,1.95500000000000e+02
2.76000000000000e+02,1.96200000000000e+02
2.77000000000000e+02,1.96900000000000e+02
2.78000000000000e+02,1.97600000000000e+02
2.79000000000000e+02,1.98300000000000e+02
2.80000000000000e+02,1.99000000000000e+02
2.81000000000000e+02,1.99700000000000e+02
2.82000000000000e+02,2.00400000000000e+02
2.83000000000000e+02,2.01100000000000e+02
2.84000000000000e+02,2.01800000000000e+02
2.85000000000000e+02,2.02500000000000e+02
2.86000000000000e+02,2.03200000000000e+02
2.87000000000000e+02,2.03900000000000e+02
2.88000000000000e+02,2.04600000000000e+02
2.89000000000000e+02,2.05300000000000e+02
2.90000000000000e+02,2.06000000000000e+02
2.91000000000000e+02,2.06700000000000e+02
2.92000000000000e+02,2.07400000000000e+02
2.93000000000000e+02,2.08100000000000e+02
2.94000000000000e+02,2.08800000000000e+02
2.95000000000000e+02,2.09500000000000e+02
2.96000000000000e+02,2.10200000000000e+02
2.97000000000000e+02,2.10900000000000e+02
2.98000000000000e+02,2.11600000000000e+02
2.99000000000000e+02,2.12300000000000e+02
3.00000000000000e+02,2.13000000000000e+02
3.01000000000000e+02,2.13700000000000e+02
3.02000000000000e+02,2.14400000000000e+02
3.03000000000000e+02,2.15100000000000e+02
3.04000000000000e+02,2.15800000000000e+02
3.05000000000000e+02,2.16500000000000e+02
3.06000000000000e+02,2.17200000000000e+02
3.07000000000000e+02,2.17900000000000e+02
3.08000000000000e+02,2.18600000000000e+02
3.09000000000000e+02,2.19300000000000e+02
3.10000000000000e+02,2.20000000000000e+02
3.11000000000000e+02,2.20700000000000e+02
3.12000000000000e+02,2.21400000000000e+02
3.13000000000000e+02,2.22100000000000e+02
3.14000000000000e+02,2.22800000000000e+02
3.15000000000000e+02,2.23500000000000e+02
3.16000000000000e+02,2.24200000000000e+02
3.17000000000000e+02,2.24900000000000e+02
3.18000000000000e+02,2.25600000000000e+02
3.19000000000000e+02,2.26300000000000e+02
3.20000000000000e+02,2.27000000000000e+02
3.21000000000000e+02,2.27700000000000e+02
3.22000000000000e+02,2.28400000000000e+02
3.23000000000000e+02,2.29100000000000e+02
3.24000000000000e+02,2.29800000000000e+02
3.25000000000000e+02,2.30500000000000e+02
3.26000000000000e+02,2.31200000000000e+02
3.27000000000000e+02,2.31900000000000e+02
3.28000000000000e+02,2.32600000000000e+02
3.29000000000000e+02,2.33300000000000e+02
3.30000000000000e+02,2.34000000000000e+02
3.31000000000000e+02,2.34700000000000e+02
3.32000000000000e+02,2.35400000000000e+02
3.33000000000000e+02,2.36100000000000e+02
3.34000000000000e+02,2.36800000000000e+02
3.35000000000000e+02,2.37500000000000e+02
3.36000000000000e+02,2.38200000000000e+02
3.37000000000000e+02,2.38900000000000e+02
3.38000000000000e+02,2.39600000000000e+02
3.39000000000000e+02,2.40300000000000e+02
3.40000000000000e+02,2.41000000000000e+02
3.41000000000000e+02,2.41700000000000e+02
3.42000000000000e+02,2.42400000000000e+02
3.43000000000000e+02,2.43100000000000e+02
3.44000000000000e+02,2.43800000000000e+02
3.45000000000000e+02,2.44500000000000e+02
3.46000000000000e+02,2.45200000000000e+02
3.47000000000000e+02,2.45900000000000e+02
3.48000000000000e+02,2.46600000000000e+02
3.49000000000000e+02,2.47300000000000e+02
3.50000000000000e+02,2.48000000000000e+02
3.51000000000000e+02,2.48700000000000e+02
3.52000000000000e+02,2.49400000000000e+02
3.53000000000000e+02,2.50100000000000e+02
3.54000000000000e+02,2.50800000000000e+02
3.55000000000000e+02,2.51500000000000e+02
3.56000000000000e+02,2.52200000000000e+02
3.57000000000000e+02,2.52900000000000e+02
3.58000000000000e+02,2.53600000000000e+02
3.59000000000000e+02,2.54300000000000e+02
3.60000000000000e+02,2.55000000000000e+02
3.61000000000000e+02,2.55700000000000e+02
3.62000000000000e+02,2.56400000000000e+02
3.63000000000000e+02,2.57100000000000e+02
3.64000000000000e+02,2.57800000000000e+02
3.65000000000000e+02,2.58500000000000e+02
3.66000000000000e+02,2.59200000000000e+02
3.67000000000000e+02,2.59900000000000e+02
3.68000000000000e+02,2.60600000000000e+02
3.69000000000000e+02,2.61300000000000e+02
3.70000000000000e+02,2.62000000000000e+02
3.71000000000000e+02,2.62700000000000e+02
3.72000000000000e+02,2.63400000000000e+02
3.73000000000000e+02,2.64100000000000e+02
3.74000000000000e+02,2.64800000000000e+02
3.75000000000000e+02,2.65500000000000e+02
3.76000000000000e+02,2.66200000000000e+02
3.77000000000000e+02,2.66900000000000e+02
3.78000000000000e+02,2.67600000000000e+02
3.79000000000000e+02,2.68300000000000e+02
3.80000000000000e+02,2.69000000000000e+02
3.81000000000000e+02,2.69700000000000e+02
3.82000000000000e+02,2.70400000000000e+02
3.83000000000000e+02,2.71100000000000e+02
3.84000000000000e+02,2.71800000000000e+02
3.85000000000000e+02,2.72500000000000e+02
3.86000000000000e+02,2.73200000000000e+02
3.87000000000000e+02,2.73900000000000e+02
3.88000000000000e+02,2.74600000000000e+02
3.89000000000000e+02,2.75300000000000e+02
3.90000000000000e+02,2.76000000000000e+02
3.91000000000000e+02,2.76700000000000e+02
3.92000000000000e+02,2.77400000000000e+02
3.93000000000000e+02,2.78100000000000e+02
3.94000000000000e+02,2.78800000000000e+02
3.95000000000000e+02,2.79500000000000e+02
3.96000000000000e+02,2.80200000000000e+02
3.97000000000000e+02,2.80900000000000e+02
3.98000000000000e+02,2.81600000000000e+02
3.99000000000000e+02,2.82300000000000e+02
4.00000000000000e+02,2.83000000000000e+02
4.01000000000000e+02,2.83700000000000e+02
4.02000000000000e+02,2.84400000000000e+02
4.03000000000000e+02,2.85100000000000e+02
4.04000000000000e+02,2.85800000000000e+02
4.05000000000000e+02,2.86500000000000e+02
4.06000000000000e+02,2.87200000000000e+02
4.07000000000000e+02,2.87900000000000e+02
4.08000000000000e+02,2.88600000000000e+02
4.09000000000000e+02,2.89300000000000e+02
4.10000000000000e+02,2.90000000000000e+02
4.11000000000000e+02,2.90700000000000e+02
4.12000000000000e+02,2.91400000000000e+02
4.13000000000000e+02,2.92100000000000e+02
4.14000000000000e+02,2.92800000000000e+02
4.15000000000000e+02,2.93500000000000e+02
4.16000000000000e+02,2.94200000000000e+02
4.17000000000000e+02,2.94900000000000e+02
4.18000000000000e+02,2.95600000000000e+02
4.19000000000000e+02,2.96300000000000e+02
4.20000000000000e+02,2.97000000000000e+02
4.21000000000000e+02,2.97700000000000e+02
4.22000000000000e+02,2.98400000000000e+02
4.23000000000000e+02,2.99100000000000e+02
4.24000000000000e+02,2.99800000000000e+02
4.25000000000000e+02,3.00500000000000e+02
4.26000000000000e+02,3.01200000000000e+02
4.27000000000000e+02,3.01900000000000e+02
4.28000000000000e+02,3.02600000000000e+02
4.29000000000000e+02,3.03300000000000e+02
4.30000000000000e+02,3.04000000000000e+02
4.31000000000000e+02,3.04700000000000e+02
4.32000000000000e+02,3.05400000000000e+02
4.33000000000000e+02,3.06100000000000e+02
4.34000000000000e+02,3.06800000000000e+02
4.35000000000000e+02,3.07500000000000e+02
4.36000000000000e+02,3.08200000000000e+02
4.37000000000000e+02,3.08900000000000e+02
4.38000000000000e+02,3.09600000000000e+02
4.39000000000000e+02,3.10300000000000e+02
4.40000000000000e+02,3.11000000000000e+02
4.41000000000000e+02,3.11700000000000e+02
4.42000000000000e+02,3.12400000000000e+02
4.43000000000000e+02,3.13100000000000e+02
4.44000000000000e+02,3.13800000000000e+02
4.45000000000000e+02,3.14500000000000e+02
4.46000000000000e+02,3.15200000000000e+02
4.47000000000000e+02,3.15900000000000e+02
4.48000000000000e+02,3.16600000000000e+02
4.49000000000000e+02,3.17300000000000e+02
4.50000000000000e+02,3.18000000000000e+02
4.51000000000000e+02,3.18700000000000e+02
4.52000000000000e+02,3.19400000000000e+02
4.53000000000000e+02,3.20100000000000e+02
4.54000000000000e+02,3.20800000000000e+02
4.55000000000000e+02,3.21500000000000e+02
4.56000000000000e+02,3.22200000000000e+02
4.57000000000000e+02,3.22900000000000e+02
4.58000000000000e+02,3.23600000000000e+02
4.59000000000000e+02,3.24300000000000e+02
4.60000000000000e+02,3.25000000000000e+02
4.61000000000000e+02,3.25700000000000e+02
4.62000000000000e+02,3.26400000000000e+02
4.63000000000000e+02,3.27100000000000e+02
4.64000000000000e+02,3.27800000000000e+02
4.65000000000000e+02,3.28500000000000e+02
4.66000000000000e+02,3.29200000000000e+02
4.67000000000000e+02,3.29900000000000e+02
4.68000000000000e+02,3.30600000000000e+02
4.69000000000000e+02,3.31300000000000e+02
4.70000000000000e+02,3.32000000000000e+02
4.71000000000000e+02,3.32700000000000e+02
4.72000000000000e+02,3.33400000000000e+02
4.73000000000000e+02,3.34100000000000e+02
4.74000000000000e+02,3.34800000000000e+02
4.75000000000000e+02,3.35500000000000e+02
4.76000000000000e+02,3.36200000000000e+02
4.77000000000000e+02,3.36900000000000e+02
4.78000000000000e+02,3.37600000000000e+02
4.79000000000000e+02,3.38300000000000e+02
4.80000000000000e+02,3.39000000000000e+02
4.81000000000000e+02,3.39700000000000e+02
4.82000000000000e+02,3.40400000000000e+02
4.83000000000000e+02,3.41100000000000e+02
4.84000000000000e+02,3.41800000000000e+02
4.85000000000000e+02,3.42500000000000e+02
4.86000000000000e+02,3.43200000000000e+02
4.87000000000000e+02,3.43900000000000e+02
4.88000000000000e+02,3.44600000000000e+02
4.89000000000000e+02,3.45300000000000e+02
4.90000000000000e+02,3.46000000000000e+02
4.91000000000000e+02,3.46700000000000e+02
4.92000000000000e+02,3.47400000000000e+02
4.93000000000000e+02,3.48100000000000e+02
4.94000000000000e+02,3.48800000000000e+02
4.95000000000000e+02,3.49500000000000e+02
4.96000000000000e+02,3.50200000000000e+02
4.97000000000000e+02,3.50900000000000e+02
4.98000000000000e+02,3.51600000000000e+02
4.99000000000000e+02,3.52300000000000e+02
5.00000000000000e+02,3.53000000000000e+02
5.01000000000000e+02,3.53700000000000e+02
5.02000000000000e+02,3.54400000000000e+02
5.03000000000000e+02,3.55100000000000e+02
5.04000000000000e+02,3.55800000000000e+02
5.05000000000000e+02,3.56500000000000e+02
5.06000000000000e+02,3.57200000000000e+02
5.07000000000000e+02,3.57900000000000e+02
5.08000000000000e+02,3.58600000000000e+02
5.09000000000000e+02,3.59300000000000e+02
5.10000000000000e+02,3.60000000000000e+02
5.11000000000000e+02,3.60700000000000e+02
5.12000000000000e+02,3.61400000000000e+02
5.13000000000000e+02,3.62100000000000e+02
5.14000000000000e+02,3.62800000000000e+02
5.15000000000000e+02,3.63500000000000e+02
5.16000000000000e+02,3.64200000000000e+02
5.17000000000000e+02,3.64900000000000e+02
5.18000000000000e+02,3.65600000000000e+02
5.19000000000000e+02,3.66300000000000e+02
5.20000000000000e+02,3.67000000000000e+02
5.21000000000000e+02,3.67700000000000e+02
5.22000000000000e+02,3.68400000000000e+02
5.23000000000000e+02,3.69100000000000e+02
5.24000000000000e+02,3.69800000000000e+02
5.25000000000000e+02,3.70500000000000e+02
5.26000000000000e+02,3.71200000000000e+02
5.27000000000000e+02,3.71900000000000e+02
5.28000000000000e+02,3.72600000000000e+02
5.29000000000000e+02,3.73300000000000e+02
5.30000000000000e+02,3.74000000000000e+02
5.31000000000000e+02,3.74700000000000e+02
5.32000000000000e+02,3.75400000000000e+02
5.33000000000000e+02,3.76100000000000e+02
5.34000000000000e+02,3.76800000000000e+02
5.35000000000000e+02,3.77500000000000e+02
5.36000000000000e+02,3.78200000000000e+02
5.37000000000000e+02,3.78900000000000e+02
5.38000000000000e+02,3.79600000000000e+02
5.39000000000000e+02,3.80300000000000e+02
5.40000000000000e+02,3.81000000000000e+02
5.41000000000000e+02,3.81700000000000e+02
5.42000000000000e+02,3.82400000000000e+02
5.43000000000000e+02,3.83100000000000e+02
5.44000000000000e+02,3.83800000000000e+02
5.45000000000000e+02,3.84500000000000e+02
5.46000000000000e+02,3.85200000000000e+02
5.47000000000000e+02,3.85900000000000e+02
5.48000000000000e+02,3.86600000000000e+02
5.49000000000000e+02,3.87300000000000e+02
5.50000000000000e+02,3.88000000000000e+02
5.51000000000000e+02,3.88700000000000e+02
5.52000000000000e+02,3.89400000000000e+02
5.53000000000000e+02,3.90100000000000e+02
5.54000000000000e+02,3.90800000000000e+02
5.55000000000000e+02,3.91500000000000e+02
5.56000000000000e+02,3.92200000000000e+02
5.57000000000000e+02,3.92900000000000e+02
5.58000000000000e+02,3.93600000000000e+02
5.59000000000000e+02,3.94300000000000e+02
5.60000000000000e+02,3.95000000000000e+02
5.61000000000000e+02,3.95700000000000e+02
5.62000000000000e+02,3.96400000000000e+02
5.63000000000000e+02,3.97100000000000e+02
5.64000000000000e+02,3.97800000000000e+02
5.65000000000000e+02,3.98500000000000e+02
5.66000000000000e+02,3.99200000000000e+02
5.67000000000000e+02,3.99900000000000e+02
5.68000000000000e+02,4.00600000000000e+02
5.69000000000000e+02,4.01300000000000e+02
5.70000000000000e+02,4.02000000000000e+02
5.71000000000000e+02,4.02700000000000e+02
5.72000000000000e+02,4.03400000000000e+02
5.73000000000000e+02,4.04100000000000e+02
5.74000000000000e+02,4.04800000000000e+02
5.75000000000000e+02,4.05500000000000e+02
5.76000000000000e+02,4.06200000000000e+02
5.77000000000000e+02,4.06900000000000e+02
5.78000000000000e+02,4.07600000000000e+02
5.79000000000000e+02,4.08300000000000e+02
5.80000000000000e+02,4.09000000000000e+02
5.81000000000000e+02,4.09700000000000e+02
5.82000000000000e+02,4.10400000000000e+02
5.83000000000000e+02,4.11100000000000e+02
5.84000000000000e+02,4.11800000000000e+02
5.85000000000000e+02,4.12500000000000e+02
5.86000000000000e+02,4.13200000000000e+02
5.87000000000000e+02,4.13900000000000e+02
5.88000000000000e+02,4.14600000000000e+02
5.89000000000000e+02,4.15300000000000e+02
5.90000000000000e+02,4.16000000000000e+02
5.91000000000000e+02,4.16700000000000e+02
5.92000000000000e+02,4.17400000000000e+02
5.93000000000000e+02,4.18100000000000e+02
5.94000000000000e+02,4.18800000000000e+02
5.95000000000000e+02,4.19500000000000e+02
5.96000000000000e+02,4.20200000000000e+02
5.97000000000000e+02,4.20900000000000e+02
5.98000000000000e+02,4.21600000000000e+02
5.99000000000000e+02,4.22300000000000e+02
6.00000000000000e+02,4.23000000000000e+02
6.01000000000000e+02,4.23700000000000e+02
6.02000000000000e+02,4.24400000000000e+02
6.03000000000000e+02,4.25100000000000e+02
6.04000000000000e+02,4.25800000000000e+02
6.05000000000000e+02,4.26500000000000e+02
6.06000000000000e+02,4.27200000000000e+02
6.07000000000000e+02,4.27900000000000e+02
6.08000000000000e+02,4.28600000000000e+02
6.09000000000000e+02,4.29300000000000e+02
6.10000000000000e+02,4.30000000000000e+02
6.11000000000000e+02,4.30700000000000e+02
6.12000000000000e+02,4.31400000000000e+02
6.13000000000000e+02,4.32100000000000e+02
6.14000000000000e+02,4.32800000000000e+02
6.15000000000000e+02,4.33500000000000e+02
6.16000000000000e+02,4.34200000000000e+02
6.17000000000000e+02,4.34900000000000e+02
6.18000000000000e+02,4.35600000000000e+02
6.19000000000000e+02,4.36300000000000e+02
6.20000000000000e+02,4.37000000000000e+02
6.21000000000000e+02,4.37700000000000e+02
6.22000000000000e+02,4.38400000000000e+02
6.23000000000000e+02,4.39100000000000e+02
6.24000000000000e+02,4.39800000000000e+02
6.25000000000000e+02,4.40500000000000e+02
6.26000000000000e+02,4.41200000000000e+02
6.27000000000000e+02,4.41900000000000e+02
6.28000000000000e+02,4.42600000000000e+02
6.29000000000000e+02,4.43300000000000e+02
6.30000000000000e+02,4.44000000000000e+02
6.31000000000000e+02,4.44700000000000e+02
6.32000000000000e+02,4.45400000000000e+02
6.33000000000000e+02,4.46100000000000e+02
6.34000000000000e+02,4.46800000000000e+02
6.35000000000000e+02,4.47500000000000e+02
